id_reserva,id_cliente,nombre,apellido,mail,competencia,inicio_estancia,final_estancia,id_hotel,ciudad,id,nombre_hotel,valoracion,precio_noche,fecha_reserva,id_ciudad
8578,1866,Beatriz,Rico,beatriz.rico@example.com,False,2025-03-01,2025-03-02,18,Madrid,5202,Hotel Vista Alegre,4.0,448.12,2025-02-08,1
8579,12846,Ruy,Cortina,ruy.cortina@example.com,False,2025-03-01,2025-03-02,11,Madrid,5203,Hotel Mirador Real,4.0,133.93,2025-02-07,1
8580,1812,Basilio,Amador,basilio.amador@example.com,False,2025-03-01,2025-03-02,2,Madrid,5205,Hotel Brisas del Mar,2.0,101.53,2025-02-01,1
8581,1447,Aristides,Gilabert,aristides.gilabert@example.com,False,2025-03-01,2025-03-02,7,Madrid,5207,Hotel Las Estrellas,1.0,135.06,2025-02-10,1
8582,10362,Mohamed,Ponce,mohamed.ponce@example.com,False,2025-03-01,2025-03-02,10,Madrid,5209,Hotel Maravilla Real,1.0,80.38,2025-02-10,1
8583,6469,Herminia,Priego,herminia.priego@example.com,False,2025-03-01,2025-03-02,2,Madrid,5210,Hotel Brisas del Mar,5.0,375.25,2025-02-01,1
8584,9803,María Del Carmen,Manjón,maría del carmen.manjón@example.com,False,2025-03-01,2025-03-02,10,Madrid,5211,Hotel Maravilla Real,4.0,397.75,2025-02-06,1
8585,6371,Haydée,Ribera,haydée.ribera@example.com,False,2025-03-01,2025-03-02,3,Madrid,5212,Hotel Camino del Sol,1.0,199.53,2025-02-07,1
8586,271,Adrián,Olmedo,adrián.olmedo@example.com,False,2025-03-01,2025-03-02,19,Madrid,5215,Palacio del Sol,4.0,125.36,2025-02-09,1
8587,3547,Cándida,Pedro,cándida.pedro@example.com,False,2025-03-01,2025-03-02,12,Madrid,5216,Hotel Monte Verde,2.0,368.96,2025-02-07,1
8588,9261,Marcela,Lucena,marcela.lucena@example.com,False,2025-03-01,2025-03-02,9,Madrid,5219,Hotel Luz de Madrid,5.0,296.36,2025-02-04,1
8589,12152,Reinaldo,Vicente,reinaldo.vicente@example.com,False,2025-03-01,2025-03-02,15,Madrid,5220,Hotel Rincón Sereno,2.0,458.87,2025-02-05,1
8590,11658,Perlita,Fortuny,perlita.fortuny@example.com,False,2025-03-01,2025-03-02,14,Madrid,5221,Hotel Puerta del Cielo,1.0,199.25,2025-02-10,1
8591,7778,José María,Nadal,josé maría.nadal@example.com,False,2025-03-01,2025-03-02,15,Madrid,5222,Hotel Rincón Sereno,2.0,112.14,2025-02-03,1
8592,13912,Tomasa,Juliá,tomasa.juliá@example.com,False,2025-03-01,2025-03-02,14,Madrid,5223,Hotel Puerta del Cielo,5.0,146.18,2025-02-05,1
8593,14278,Victor Manuel,Vigil,victor manuel.vigil@example.com,False,2025-03-01,2025-03-02,18,Madrid,5225,Hotel Vista Alegre,1.0,348.11,2025-02-10,1
8594,6493,Hernando,Esteban,hernando.esteban@example.com,False,2025-03-01,2025-03-02,11,Madrid,5226,Hotel Mirador Real,2.0,175.43,2025-02-02,1
8595,3180,Clotilde,Martín,clotilde.martín@example.com,False,2025-03-01,2025-03-02,2,Madrid,5229,Hotel Brisas del Mar,5.0,488.26,2025-02-10,1
8596,6715,Ileana,Gargallo,ileana.gargallo@example.com,False,2025-03-01,2025-03-02,18,Madrid,5230,Hotel Vista Alegre,1.0,365.49,2025-02-11,1
8597,1788,Baltasar,Gras,baltasar.gras@example.com,False,2025-03-01,2025-03-02,18,Madrid,5232,Hotel Vista Alegre,2.0,174.64,2025-02-07,1
8598,13481,Soledad,Iniesta,soledad.iniesta@example.com,False,2025-03-01,2025-03-02,15,Madrid,5233,Hotel Rincón Sereno,3.0,372.61,2025-02-03,1
8599,738,Amado,Menendez,amado.menendez@example.com,False,2025-03-01,2025-03-02,19,Madrid,5234,Palacio del Sol,2.0,362.94,2025-02-01,1
8600,11501,Paula,Escrivá,paula.escrivá@example.com,False,2025-03-01,2025-03-02,18,Madrid,5235,Hotel Vista Alegre,5.0,68.63,2025-02-11,1
8601,6532,Hilario,Valero,hilario.valero@example.com,False,2025-03-01,2025-03-02,8,Madrid,5236,Hotel Los Almendros,3.0,448.84,2025-02-12,1
8602,12513,Román,Morán,román.morán@example.com,False,2025-03-01,2025-03-02,1,Madrid,5237,Gran Hotel Madrid,3.0,356.97,2025-02-06,1
8603,6257,Guadalupe,Hurtado,guadalupe.hurtado@example.com,False,2025-03-01,2025-03-02,17,Madrid,5240,Hotel Torre Dorada,1.0,210.13,2025-02-01,1
8604,3532,Custodio,Abad,custodio.abad@example.com,False,2025-03-01,2025-03-02,5,Madrid,5241,Hotel Encanto Real,1.0,109.4,2025-02-11,1
8605,11941,Quirino,Garrido,quirino.garrido@example.com,False,2025-03-01,2025-03-02,9,Madrid,5245,Hotel Luz de Madrid,5.0,261.34,2025-02-08,1
8606,13689,Teo,Peralta,teo.peralta@example.com,False,2025-03-01,2025-03-02,10,Madrid,5246,Hotel Maravilla Real,2.0,311.91,2025-02-01,1
8607,1143,Andrés,Carretero,andrés.carretero@example.com,False,2025-03-01,2025-03-02,3,Madrid,5248,Hotel Camino del Sol,3.0,428.96,2025-02-04,1
8608,7910,Juan José,Saura,juan josé.saura@example.com,False,2025-03-01,2025-03-02,18,Madrid,5249,Hotel Vista Alegre,5.0,226.34,2025-02-12,1
8609,5219,Fanny,Anglada,fanny.anglada@example.com,False,2025-03-01,2025-03-02,16,Madrid,5251,Hotel Sol y Luna,5.0,238.9,2025-02-11,1
8610,419,Alba,Díaz,alba.díaz@example.com,False,2025-03-01,2025-03-02,2,Madrid,5252,Hotel Brisas del Mar,4.0,300.72,2025-02-01,1
8611,2854,Chema,Guitart,chema.guitart@example.com,False,2025-03-01,2025-03-02,1,Madrid,5253,Gran Hotel Madrid,4.0,257.22,2025-02-06,1
8612,13512,Soraya,Llano,soraya.llano@example.com,False,2025-03-01,2025-03-02,5,Madrid,5254,Hotel Encanto Real,5.0,468.43,2025-02-04,1
8613,8072,Julia,Tena,julia.tena@example.com,False,2025-03-01,2025-03-02,1,Madrid,5255,Gran Hotel Madrid,3.0,212.91,2025-02-01,1
8614,12885,Rómulo,Pi,rómulo.pi@example.com,False,2025-03-01,2025-03-02,1,Madrid,5257,Gran Hotel Madrid,4.0,185.22,2025-02-01,1
8615,1097,Anastasia,Rosell,anastasia.rosell@example.com,False,2025-03-01,2025-03-02,14,Madrid,5258,Hotel Puerta del Cielo,5.0,490.85,2025-02-10,1
8616,3351,Corona,Arregui,corona.arregui@example.com,False,2025-03-01,2025-03-02,14,Madrid,5260,Hotel Puerta del Cielo,5.0,204.7,2025-02-08,1
8617,9873,María Luisa,Lucas,maría luisa.lucas@example.com,False,2025-03-01,2025-03-02,7,Madrid,5261,Hotel Las Estrellas,4.0,135.39,2025-02-09,1
8618,8016,Juanito,Amador,juanito.amador@example.com,False,2025-03-01,2025-03-02,18,Madrid,5263,Hotel Vista Alegre,3.0,182.97,2025-02-09,1
8619,12927,Salomé,Fabra,salomé.fabra@example.com,False,2025-03-01,2025-03-02,12,Madrid,5264,Hotel Monte Verde,5.0,349.45,2025-02-03,1
8620,14333,Victorino,Abellán,victorino.abellán@example.com,False,2025-03-01,2025-03-02,19,Madrid,5265,Palacio del Sol,5.0,353.07,2025-02-12,1
8621,8073,Julia,Torres,julia.torres@example.com,False,2025-03-01,2025-03-02,15,Madrid,5267,Hotel Rincón Sereno,5.0,290.2,2025-02-10,1
8622,318,Agustina,Céspedes,agustina.céspedes@example.com,False,2025-03-01,2025-03-02,14,Madrid,5270,Hotel Puerta del Cielo,1.0,337.75,2025-02-05,1
8623,14124,Valeria,Pera,valeria.pera@example.com,False,2025-03-01,2025-03-02,11,Madrid,5271,Hotel Mirador Real,2.0,357.2,2025-02-09,1
8624,2274,Calixta,Coello,calixta.coello@example.com,False,2025-03-01,2025-03-02,18,Madrid,5272,Hotel Vista Alegre,3.0,412.24,2025-02-04,1
8625,5322,Feliciana,Oliver,feliciana.oliver@example.com,False,2025-03-01,2025-03-02,1,Madrid,5273,Gran Hotel Madrid,3.0,450.02,2025-02-05,1
8626,3527,Custodia,Querol,custodia.querol@example.com,False,2025-03-01,2025-03-02,6,Madrid,5274,Hotel Jardines del Rey,1.0,160.48,2025-02-05,1
8627,11280,Ovidio,Manzano,ovidio.manzano@example.com,False,2025-03-01,2025-03-02,2,Madrid,5275,Hotel Brisas del Mar,5.0,84.89,2025-02-02,1
8628,6589,Hortensia,Urrutia,hortensia.urrutia@example.com,False,2025-03-01,2025-03-02,11,Madrid,5276,Hotel Mirador Real,3.0,218.23,2025-02-09,1
8629,10674,Nazaret,Palmer,nazaret.palmer@example.com,False,2025-03-01,2025-03-02,13,Madrid,5279,Hotel Palacio Imperial,4.0,274.71,2025-02-08,1
8630,11137,Olegario,Velázquez,olegario.velázquez@example.com,False,2025-03-01,2025-03-02,12,Madrid,5281,Hotel Monte Verde,2.0,374.78,2025-02-12,1
8631,4877,Eufemia,Codina,eufemia.codina@example.com,False,2025-03-01,2025-03-02,17,Madrid,5282,Hotel Torre Dorada,4.0,246.45,2025-02-08,1
8632,2275,Calixta,Cuervo,calixta.cuervo@example.com,False,2025-03-01,2025-03-02,10,Madrid,5283,Hotel Maravilla Real,4.0,226.85,2025-02-11,1
8633,3279,Consuela,Chaparro,consuela.chaparro@example.com,False,2025-03-01,2025-03-02,11,Madrid,5284,Hotel Mirador Real,2.0,243.9,2025-02-12,1
8634,10472,Mónica,Fuster,mónica.fuster@example.com,False,2025-03-01,2025-03-02,16,Madrid,5285,Hotel Sol y Luna,5.0,178.49,2025-02-10,1
8635,12845,Ruy,Bilbao,ruy.bilbao@example.com,False,2025-03-01,2025-03-02,14,Madrid,5286,Hotel Puerta del Cielo,5.0,307.7,2025-02-10,1
8636,13377,Silvia,Caparrós,silvia.caparrós@example.com,False,2025-03-01,2025-03-02,9,Madrid,5287,Hotel Luz de Madrid,5.0,133.4,2025-02-12,1
8637,3315,Coral,Acosta,coral.acosta@example.com,False,2025-03-01,2025-03-02,14,Madrid,5289,Hotel Puerta del Cielo,4.0,221.57,2025-02-04,1
8638,6941,Isaura,Nadal,isaura.nadal@example.com,False,2025-03-01,2025-03-02,11,Madrid,5291,Hotel Mirador Real,2.0,253.93,2025-02-06,1
8639,12827,Ruperto,Zabala,ruperto.zabala@example.com,False,2025-03-01,2025-03-02,9,Madrid,5293,Hotel Luz de Madrid,1.0,169.55,2025-02-08,1
8640,12752,Rubén,Gilabert,rubén.gilabert@example.com,False,2025-03-01,2025-03-02,11,Madrid,5294,Hotel Mirador Real,5.0,73.68,2025-02-07,1
8641,9487,Maribel,Raya,maribel.raya@example.com,False,2025-03-01,2025-03-02,7,Madrid,5295,Hotel Las Estrellas,4.0,406.68,2025-02-09,1
8642,3500,Curro,Gonzalez,curro.gonzalez@example.com,False,2025-03-01,2025-03-02,14,Madrid,5296,Hotel Puerta del Cielo,2.0,399.53,2025-02-08,1
8643,14491,Wilfredo,Cortés,wilfredo.cortés@example.com,False,2025-03-01,2025-03-02,8,Madrid,5297,Hotel Los Almendros,2.0,253.75,2025-02-11,1
8644,13782,Teresa,Fabra,teresa.fabra@example.com,False,2025-03-01,2025-03-02,16,Madrid,5298,Hotel Sol y Luna,1.0,151.69,2025-02-09,1
8645,1030,Ana Sofía,Cobos,ana sofía.cobos@example.com,False,2025-03-01,2025-03-02,2,Madrid,5300,Hotel Brisas del Mar,2.0,473.06,2025-02-11,1
8646,7448,Jordana,Medina,jordana.medina@example.com,False,2025-03-01,2025-03-02,3,Madrid,5301,Hotel Camino del Sol,4.0,85.72,2025-02-03,1
8647,13086,Santiago,Mateo,santiago.mateo@example.com,False,2025-03-01,2025-03-02,7,Madrid,5302,Hotel Las Estrellas,2.0,176.37,2025-02-10,1
8648,14474,Víctor,Carrera,víctor.carrera@example.com,False,2025-03-01,2025-03-02,15,Madrid,5307,Hotel Rincón Sereno,1.0,429.85,2025-02-06,1
8649,11639,Pepito,Quintana,pepito.quintana@example.com,False,2025-03-01,2025-03-02,7,Madrid,5308,Hotel Las Estrellas,1.0,339.26,2025-02-01,1
8650,4061,Edelmira,Marín,edelmira.marín@example.com,False,2025-03-01,2025-03-02,18,Madrid,5309,Hotel Vista Alegre,2.0,408.47,2025-02-05,1
8651,12141,Reinaldo,Galindo,reinaldo.galindo@example.com,False,2025-03-01,2025-03-02,17,Madrid,5310,Hotel Torre Dorada,4.0,253.82,2025-02-04,1
8652,4810,Estefanía,Tejera,estefanía.tejera@example.com,False,2025-03-01,2025-03-02,6,Madrid,5311,Hotel Jardines del Rey,4.0,233.02,2025-02-08,1
8653,3981,Dorita,Arnaiz,dorita.arnaiz@example.com,False,2025-03-01,2025-03-02,1,Madrid,5312,Gran Hotel Madrid,3.0,340.56,2025-02-09,1
8654,985,Américo,Jaume,américo.jaume@example.com,False,2025-03-01,2025-03-02,2,Madrid,5314,Hotel Brisas del Mar,3.0,78.29,2025-02-09,1
8655,9865,María Luisa,Cabañas,maría luisa.cabañas@example.com,False,2025-03-01,2025-03-02,18,Madrid,5316,Hotel Vista Alegre,4.0,61.38,2025-02-06,1
8656,3825,Diana,Orozco,diana.orozco@example.com,False,2025-03-01,2025-03-02,5,Madrid,5317,Hotel Encanto Real,3.0,378.26,2025-02-12,1
8657,6986,Isidora,Trujillo,isidora.trujillo@example.com,False,2025-03-01,2025-03-02,6,Madrid,5318,Hotel Jardines del Rey,1.0,348.15,2025-02-12,1
8658,9692,Martina,Bolaños,martina.bolaños@example.com,False,2025-03-01,2025-03-02,19,Madrid,5320,Palacio del Sol,2.0,361.52,2025-02-06,1
8659,2364,Candelaria,Briones,candelaria.briones@example.com,False,2025-03-01,2025-03-02,5,Madrid,5321,Hotel Encanto Real,4.0,412.75,2025-02-01,1
8660,8691,Lourdes,Burgos,lourdes.burgos@example.com,False,2025-03-01,2025-03-02,6,Madrid,5322,Hotel Jardines del Rey,4.0,139.3,2025-02-06,1
8661,9484,Maribel,Navas,maribel.navas@example.com,False,2025-03-01,2025-03-02,10,Madrid,5323,Hotel Maravilla Real,4.0,369.12,2025-02-03,1
8662,4149,Eduardo,Anaya,eduardo.anaya@example.com,False,2025-03-01,2025-03-02,2,Madrid,5327,Hotel Brisas del Mar,2.0,402.83,2025-02-12,1
8663,3811,Desiderio,Villanueva,desiderio.villanueva@example.com,False,2025-03-01,2025-03-02,18,Madrid,5331,Hotel Vista Alegre,4.0,116.75,2025-02-06,1
8664,5416,Fermín,Ariño,fermín.ariño@example.com,False,2025-03-01,2025-03-02,7,Madrid,5333,Hotel Las Estrellas,1.0,321.52,2025-02-04,1
8665,1466,Armando,Mate,armando.mate@example.com,False,2025-03-01,2025-03-02,8,Madrid,5338,Hotel Los Almendros,1.0,151.98,2025-02-03,1
8666,10954,Noé,Uriarte,noé.uriarte@example.com,False,2025-03-01,2025-03-02,5,Madrid,5339,Hotel Encanto Real,1.0,261.28,2025-02-03,1
8667,14284,Victor,Carmona,victor.carmona@example.com,False,2025-03-01,2025-03-02,7,Madrid,5340,Hotel Las Estrellas,4.0,70.49,2025-02-02,1
8668,11935,Quique,Ropero,quique.ropero@example.com,False,2025-03-01,2025-03-02,6,Madrid,5343,Hotel Jardines del Rey,4.0,423.38,2025-02-01,1
8669,1863,Beatriz,Pedrosa,beatriz.pedrosa@example.com,False,2025-03-01,2025-03-02,18,Madrid,5344,Hotel Vista Alegre,4.0,271.12,2025-02-08,1
8670,13667,Telmo,Bautista,telmo.bautista@example.com,False,2025-03-01,2025-03-02,3,Madrid,5347,Hotel Camino del Sol,5.0,451.82,2025-02-01,1
8671,7907,Juan José,Pallarès,juan josé.pallarès@example.com,False,2025-03-01,2025-03-02,15,Madrid,5348,Hotel Rincón Sereno,4.0,367.73,2025-02-06,1
8672,5402,Felix,Boix,felix.boix@example.com,False,2025-03-01,2025-03-02,12,Madrid,5351,Hotel Monte Verde,4.0,265.3,2025-02-07,1
8673,6174,Graciana,Ferrándiz,graciana.ferrándiz@example.com,False,2025-03-01,2025-03-02,6,Madrid,5352,Hotel Jardines del Rey,2.0,115.31,2025-02-06,1
8674,2424,Carina,Perea,carina.perea@example.com,False,2025-03-01,2025-03-02,10,Madrid,5353,Hotel Maravilla Real,1.0,463.83,2025-02-07,1
8675,5832,Gala,Esteve,gala.esteve@example.com,False,2025-03-01,2025-03-02,2,Madrid,5355,Hotel Brisas del Mar,5.0,498.7,2025-02-07,1
8676,4912,Eugenio,Mas,eugenio.mas@example.com,False,2025-03-01,2025-03-02,7,Madrid,5357,Hotel Las Estrellas,2.0,372.8,2025-02-02,1
8677,8046,Judith,Portillo,judith.portillo@example.com,False,2025-03-01,2025-03-02,9,Madrid,5358,Hotel Luz de Madrid,2.0,232.25,2025-02-01,1
8678,3679,Daniel,Zamorano,daniel.zamorano@example.com,False,2025-03-01,2025-03-02,1,Madrid,5360,Gran Hotel Madrid,4.0,144.97,2025-02-08,1
8679,6681,Iker,Cabeza,iker.cabeza@example.com,False,2025-03-01,2025-03-02,9,Madrid,5365,Hotel Luz de Madrid,4.0,74.93,2025-02-03,1
8680,4145,Edu,Viana,edu.viana@example.com,False,2025-03-01,2025-03-02,4,Madrid,5367,Hotel Costa Azul,5.0,351.04,2025-02-02,1
8681,2328,Camilo,Cózar,camilo.cózar@example.com,False,2025-03-01,2025-03-02,16,Madrid,5369,Hotel Sol y Luna,1.0,195.77,2025-02-03,1
8682,9597,Marisa,Reyes,marisa.reyes@example.com,False,2025-03-01,2025-03-02,1,Madrid,5370,Gran Hotel Madrid,5.0,128.52,2025-02-11,1
8683,13098,Santos,Barreda,santos.barreda@example.com,False,2025-03-01,2025-03-02,15,Madrid,5372,Hotel Rincón Sereno,3.0,422.67,2025-02-10,1
8684,1451,Aristides,Montes,aristides.montes@example.com,False,2025-03-01,2025-03-02,15,Madrid,5373,Hotel Rincón Sereno,1.0,378.71,2025-02-10,1
8685,856,Amaro,Fernández,amaro.fernández@example.com,False,2025-03-01,2025-03-02,7,Madrid,5374,Hotel Las Estrellas,1.0,305.89,2025-02-09,1
8686,12085,Raúl,Portillo,raúl.portillo@example.com,False,2025-03-01,2025-03-02,11,Madrid,5375,Hotel Mirador Real,1.0,489.8,2025-02-06,1
8687,4142,Edu,Tello,edu.tello@example.com,False,2025-03-01,2025-03-02,11,Madrid,5377,Hotel Mirador Real,1.0,198.47,2025-02-08,1
8688,1708,Azahar,Maestre,azahar.maestre@example.com,False,2025-03-01,2025-03-02,13,Madrid,5380,Hotel Palacio Imperial,5.0,315.91,2025-02-06,1
8689,13361,Silvestre,Batalla,silvestre.batalla@example.com,False,2025-03-01,2025-03-02,18,Madrid,5382,Hotel Vista Alegre,1.0,411.53,2025-02-07,1
8690,8095,Julie,Coello,julie.coello@example.com,False,2025-03-01,2025-03-02,16,Madrid,5383,Hotel Sol y Luna,1.0,489.37,2025-02-10,1
8691,8566,Lisandro,Sobrino,lisandro.sobrino@example.com,False,2025-03-01,2025-03-02,5,Madrid,5385,Hotel Encanto Real,2.0,378.02,2025-02-08,1
8692,14623,Yéssica,Noguera,yéssica.noguera@example.com,False,2025-03-01,2025-03-02,8,Madrid,5386,Hotel Los Almendros,5.0,307.2,2025-02-04,1
8693,2111,Blanca,Morillo,blanca.morillo@example.com,False,2025-03-01,2025-03-02,13,Madrid,5387,Hotel Palacio Imperial,4.0,304.93,2025-02-12,1
8694,12375,Rita,Soriano,rita.soriano@example.com,False,2025-03-01,2025-03-02,5,Madrid,5388,Hotel Encanto Real,2.0,263.54,2025-02-07,1
8695,2977,Ciriaco,Tovar,ciriaco.tovar@example.com,False,2025-03-01,2025-03-02,7,Madrid,5390,Hotel Las Estrellas,2.0,409.04,2025-02-12,1
8696,2051,Berta,Villanueva,berta.villanueva@example.com,False,2025-03-01,2025-03-02,16,Madrid,5391,Hotel Sol y Luna,4.0,353.72,2025-02-08,1
8697,8156,Kike,Malo,kike.malo@example.com,False,2025-03-01,2025-03-02,15,Madrid,5393,Hotel Rincón Sereno,5.0,290.63,2025-02-08,1
8698,7194,Javier,Millán,javier.millán@example.com,False,2025-03-01,2025-03-02,6,Madrid,5394,Hotel Jardines del Rey,5.0,428.29,2025-02-12,1
8699,11292,Pablo,Medina,pablo.medina@example.com,False,2025-03-01,2025-03-02,5,Madrid,5396,Hotel Encanto Real,4.0,101.87,2025-02-03,1
8700,10765,Nico,Villaverde,nico.villaverde@example.com,False,2025-03-01,2025-03-02,10,Madrid,5397,Hotel Maravilla Real,5.0,63.88,2025-02-09,1
8701,8436,León,Laguna,león.laguna@example.com,False,2025-03-01,2025-03-02,18,Madrid,5398,Hotel Vista Alegre,1.0,154.92,2025-02-08,1
8702,6363,Haydée,Fabra,haydée.fabra@example.com,False,2025-03-01,2025-03-02,16,Madrid,5399,Hotel Sol y Luna,3.0,81.15,2025-02-10,1
8703,13608,Tania,Chaparro,tania.chaparro@example.com,False,2025-03-01,2025-03-02,14,Madrid,5400,Hotel Puerta del Cielo,5.0,172.52,2025-02-10,1
8704,7059,Itziar,Pardo,itziar.pardo@example.com,False,2025-03-01,2025-03-02,1,Madrid,5402,Gran Hotel Madrid,1.0,53.09,2025-02-09,1
8705,2582,Carolina,Montesinos,carolina.montesinos@example.com,False,2025-03-01,2025-03-02,14,Madrid,5403,Hotel Puerta del Cielo,3.0,258.91,2025-02-03,1
8706,8698,Lourdes,Manuel,lourdes.manuel@example.com,False,2025-03-01,2025-03-02,13,Madrid,5405,Hotel Palacio Imperial,5.0,183.97,2025-02-08,1
8707,6513,Hernán,Navas,hernán.navas@example.com,False,2025-03-01,2025-03-02,5,Madrid,5406,Hotel Encanto Real,4.0,448.16,2025-02-03,1
8708,5571,Flora,Valdés,flora.valdés@example.com,False,2025-03-01,2025-03-02,8,Madrid,5407,Hotel Los Almendros,1.0,450.73,2025-02-05,1
8709,12749,Ruben,Tomé,ruben.tomé@example.com,False,2025-03-01,2025-03-02,8,Madrid,5408,Hotel Los Almendros,2.0,64.85,2025-02-09,1
8710,4794,Esteban,Iñiguez,esteban.iñiguez@example.com,False,2025-03-01,2025-03-02,9,Madrid,5410,Hotel Luz de Madrid,3.0,66.93,2025-02-08,1
8711,11074,Odalis,Pozuelo,odalis.pozuelo@example.com,False,2025-03-01,2025-03-02,19,Madrid,5412,Palacio del Sol,5.0,248.61,2025-02-01,1
8712,6121,Gonzalo,Iñiguez,gonzalo.iñiguez@example.com,False,2025-03-01,2025-03-02,9,Madrid,5413,Hotel Luz de Madrid,2.0,306.18,2025-02-12,1
8713,14512,Wálter,Lluch,wálter.lluch@example.com,False,2025-03-01,2025-03-02,17,Madrid,5414,Hotel Torre Dorada,4.0,362.61,2025-02-07,1
8714,13523,Sosimo,Flor,sosimo.flor@example.com,False,2025-03-01,2025-03-02,19,Madrid,5415,Palacio del Sol,2.0,215.59,2025-02-04,1
8715,13848,Teófilo,Tovar,teófilo.tovar@example.com,False,2025-03-01,2025-03-02,6,Madrid,5416,Hotel Jardines del Rey,4.0,236.08,2025-02-08,1
8716,425,Alba,Ruiz,alba.ruiz@example.com,False,2025-03-01,2025-03-02,14,Madrid,5417,Hotel Puerta del Cielo,5.0,433.99,2025-02-05,1
8717,3848,Dimas,Chaves,dimas.chaves@example.com,False,2025-03-01,2025-03-02,12,Madrid,5418,Hotel Monte Verde,5.0,428.21,2025-02-03,1
8718,11762,Porfirio,Ballester,porfirio.ballester@example.com,False,2025-03-01,2025-03-02,8,Madrid,5419,Hotel Los Almendros,2.0,236.27,2025-02-01,1
8719,2218,Buenaventura,Lobato,buenaventura.lobato@example.com,False,2025-03-01,2025-03-02,14,Madrid,5420,Hotel Puerta del Cielo,2.0,389.16,2025-02-02,1
8720,2108,Blanca,Ledesma,blanca.ledesma@example.com,False,2025-03-01,2025-03-02,14,Madrid,5421,Hotel Puerta del Cielo,5.0,403.49,2025-02-02,1
8721,3115,Clemente,Rocha,clemente.rocha@example.com,False,2025-03-01,2025-03-02,17,Madrid,5422,Hotel Torre Dorada,2.0,467.59,2025-02-03,1
8722,13625,Tatiana,Barreda,tatiana.barreda@example.com,False,2025-03-01,2025-03-02,11,Madrid,5423,Hotel Mirador Real,3.0,425.19,2025-02-01,1
8723,10805,Nicolás,Lluch,nicolás.lluch@example.com,False,2025-03-01,2025-03-02,11,Madrid,5424,Hotel Mirador Real,4.0,151.88,2025-02-04,1
8724,7503,Jose Angel,Gual,jose angel.gual@example.com,False,2025-03-01,2025-03-02,3,Madrid,5425,Hotel Camino del Sol,2.0,391.57,2025-02-03,1
8725,4340,Elisabet,Lasa,elisabet.lasa@example.com,False,2025-03-01,2025-03-02,10,Madrid,5426,Hotel Maravilla Real,4.0,316.98,2025-02-12,1
8726,2581,Carolina,Moliner,carolina.moliner@example.com,False,2025-03-01,2025-03-02,3,Madrid,5428,Hotel Camino del Sol,5.0,494.74,2025-02-10,1
8727,5698,Francisco Javier,Piñol,francisco javier.piñol@example.com,False,2025-03-01,2025-03-02,7,Madrid,5429,Hotel Las Estrellas,1.0,94.88,2025-02-03,1
8728,2975,Ciriaco,Lerma,ciriaco.lerma@example.com,False,2025-03-01,2025-03-02,7,Madrid,5431,Hotel Las Estrellas,1.0,108.08,2025-02-10,1
8729,13103,Santos,Giner,santos.giner@example.com,False,2025-03-01,2025-03-02,10,Madrid,5433,Hotel Maravilla Real,3.0,185.6,2025-02-03,1
8730,14616,Yéssica,Giménez,yéssica.giménez@example.com,False,2025-03-01,2025-03-02,15,Madrid,5435,Hotel Rincón Sereno,5.0,216.73,2025-02-04,1
8731,14030,Trinidad,Pomares,trinidad.pomares@example.com,False,2025-03-01,2025-03-02,14,Madrid,5437,Hotel Puerta del Cielo,3.0,54.56,2025-02-06,1
8732,13200,Sebastian,Saldaña,sebastian.saldaña@example.com,False,2025-03-01,2025-03-02,4,Madrid,5439,Hotel Costa Azul,5.0,116.76,2025-02-06,1
8733,9104,Mamen,Planas,mamen.planas@example.com,False,2025-03-01,2025-03-02,2,Madrid,5440,Hotel Brisas del Mar,1.0,113.64,2025-02-11,1
8734,9498,Maricela,Pinto,maricela.pinto@example.com,False,2025-03-01,2025-03-02,13,Madrid,5441,Hotel Palacio Imperial,3.0,141.81,2025-02-01,1
